IBM@2020-09-09,122.2600
AAPL@2006-03-14,67.3200
AAPL@2006-03-15,66.2300
AAPL@2006-03-13,65.6800
AAPL@2006-03-10,63.1900
IBM@2020-09-08,121.2100
IBM@2020-09-02,128.1800
IBM@2020-09-01,123.4000
IBM@2020-09-04,122.3000
IBM@2020-09-03,124.4500
NVDA@2020-11-11,536.7200
NVDA@2020-11-10,510.8000
NVDA@2020-11-19,537.6100
NVDA@2020-11-18,537.1500
NVDA@2020-11-17,536.8900
NVDA@2020-11-16,540.6100
NVDA@2020-11-13,531.8800
NVDA@2020-11-12,538.2700
AAPL@2006-03-29,62.3300
AAPL@2006-03-27,59.5100
AAPL@2006-03-28,58.7100
NVDA@2020-11-09,545.2300
NVDA@2019-09-04,168.7600
AAPL@2006-03-23,60.1600
NVDA@2019-09-05,179.7400
AAPL@2006-03-24,59.9600
NVDA@2019-09-06,178.6500
AAPL@2006-03-21,61.8100
AAPL@2006-03-22,61.6700
AAPL@2006-03-20,63.9900
NVDA@2019-09-03,164.1700
IBM@2002-10-04,56.6000
IBM@2002-10-03,60.0000
IBM@2002-09-13,72.5000
IBM@2002-09-12,71.8700
IBM@2002-10-08,57.0500
IBM@2002-09-11,74.2000
IBM@2002-10-07,56.8600
IBM@2002-09-10,75.6000
IBM@2002-10-09,55.0700
NVDA@2001-11-30,54.6400
IBM@2002-09-19,64.8000
IBM@2002-09-18,69.5500
IBM@2002-09-17,71.7500
IBM@2002-09-16,72.3200
NVDA@2001-11-29,53.6100
NVDA@2001-11-28,51.3600
IBM@2002-10-02,59.6300
IBM@2002-10-01,61.1700
NVDA@2001-11-23,49.9500
IBM@2002-10-15,68.4800
IBM@2002-09-26,62.0200
IBM@2002-10-14,63.4200
IBM@2002-09-25,63.0100
NVDA@2001-11-21,49.2600
IBM@2002-10-17,72.2000
IBM@2002-09-24,59.7500
NVDA@2001-11-20,49.9000
IBM@2002-10-16,64.9000
IBM@2002-09-23,63.3700
NVDA@2001-11-27,54.0900
NVDA@2001-11-26,53.5200
IBM@2002-10-18,74.2500
IBM@2002-09-20,63.9200
IBM@2002-09-27,60.3600
NVDA@2001-11-19,51.3400
IBM@2002-10-11,63.9200
IBM@2002-10-10,57.5800
NVDA@2001-11-12,54.6300
IBM@2002-10-25,74.5600
IBM@2002-10-28,76.5600
NVDA@2001-11-16,52.4900
NVDA@2001-11-15,52.9500
IBM@2002-10-29,76.7400
NVDA@2001-11-14,52.6700
NVDA@2001-11-13,54.1800
IBM@2002-09-30,58.3100
NVDA@2001-11-09,53.2000
NVDA@2001-11-08,49.7500
NVDA@2001-11-07,50.6300
NVDA@2001-11-06,50.5900
IBM@2002-10-22,74.4900
IBM@2002-10-21,75.5500
IBM@2002-10-24,72.1000
IBM@2002-10-23,74.6000
NVDA@2001-11-01,46.5200
NVDA@2001-11-05,47.3400
NVDA@2001-11-02,47.1700
IBM@2002-10-31,78.9400
IBM@2002-10-30,78.6700
AAPL@2011-06-16,325.1600
AAPL@2011-06-15,326.7500
AAPL@2011-06-17,320.2600
AAPL@2011-06-21,325.3000
AAPL@2011-06-20,315.3200
AAPL@2011-06-23,331.2300
AAPL@2011-06-22,322.6100
AAPL@2011-06-24,326.3500
AAPL@2011-06-27,332.0400
AAPL@2011-06-29,334.0400
AAPL@2011-06-28,335.2600
AAPL@2011-06-30,335.6700
AAPL@2011-06-01,345.5100
AAPL@2011-06-03,343.4400
AAPL@2011-06-02,346.1020
IBM@2002-09-04,73.7300
IBM@2002-09-03,72.3500
AAPL@2011-06-07,332.0400
AAPL@2011-06-06,338.0400
AAPL@2011-06-09,331.4900
AAPL@2011-06-08,332.2400
IBM@2002-09-09,74.5000
IBM@2002-09-06,73.2000
IBM@2002-09-05,72.1800
NVDA@2015-07-30,20.0200
AAPL@2011-06-10,325.9000
NVDA@2015-07-31,19.9500
AAPL@2011-06-14,332.4400
